2021-04-06 00:15:52.868 - info: Dispatch crawler queue, run: 1, max re-crawl times: 4
2021-04-06 00:15:52.863 - info: Dev start...
2021-04-06 00:15:52.869 - info: Check for queue items by type: text
2021-04-06 00:23:19.050 - info: Process item 100 of 472, event: https://www.oddsportal.com/soccer/england/championship/swansea-coventry-lQrM1XSj/
2021-04-06 00:23:23.522 - info: Process item 101 of 472, event: https://www.oddsportal.com/soccer/england/championship/luton-millwall-riGXC3za/
2021-04-06 00:23:28.099 - info: Process item 102 of 472, event: https://www.oddsportal.com/soccer/england/championship/rotherham-nottingham-llJuBs5B/
2021-04-06 00:23:32.750 - info: Process item 103 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-reading-SvIqA1KH/
2021-04-06 00:23:36.940 - info: Process item 104 of 472, event: https://www.oddsportal.com/soccer/england/championship/birmingham-norwich-MySOEP5n/
2021-04-06 00:23:41.572 - info: Process item 105 of 472, event: https://www.oddsportal.com/soccer/england/championship/derby-huddersfield-0SQSDqLh/
2021-04-06 00:23:45.987 - info: Process item 106 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-bristol-city-fRJyCNk5/
2021-04-06 00:23:50.297 - info: Process item 107 of 472, event: https://www.oddsportal.com/soccer/england/championship/bristol-city-barnsley-YykiIwes/
2021-04-06 00:23:54.907 - info: Process item 108 of 472, event: https://www.oddsportal.com/soccer/england/championship/cardiff-preston-tKgn8ZkN/
2021-04-06 00:23:59.249 - info: Process item 109 of 472, event: https://www.oddsportal.com/soccer/england/championship/huddersfield-swansea-hfcj7g5T/
2021-04-06 00:24:03.643 - info: Process item 110 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-wycombe-t2haGHPg/
2021-04-06 00:24:08.402 - info: Process item 111 of 472, event: https://www.oddsportal.com/soccer/england/championship/norwich-rotherham-Khi3Fyu0/
2021-04-06 00:24:13.061 - info: Process item 112 of 472, event: https://www.oddsportal.com/soccer/england/championship/nottingham-blackburn-0480Eef6/
2021-04-06 00:24:17.334 - info: Process item 113 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-bournemouth-ve74DF9C/
2021-04-06 00:24:21.827 - info: Process item 114 of 472, event: https://www.oddsportal.com/soccer/england/championship/reading-middlesbrough-YH68CZOI/
2021-04-06 00:24:26.491 - info: Process item 115 of 472, event: https://www.oddsportal.com/soccer/england/championship/sheffield-wed-birmingham-nLACBgvP/
2021-04-06 00:24:30.761 - info: Process item 116 of 472, event: https://www.oddsportal.com/soccer/england/championship/stoke-city-luton-jgygKorP/
2021-04-06 00:24:35.187 - info: Process item 117 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-brentford-nugeHcAm/
2021-04-06 00:24:39.835 - info: Process item 118 of 472, event: https://www.oddsportal.com/soccer/england/championship/watford-derby-h2NKF5jt/
2021-04-06 00:24:44.279 - info: Process item 119 of 472, event: https://www.oddsportal.com/soccer/england/championship/bournemouth-rotherham-McLYaduD/
2021-04-06 00:24:48.804 - info: Process item 120 of 472, event: https://www.oddsportal.com/soccer/england/championship/barnsley-blackburn-vZVT0xQ6/
2021-04-06 00:24:53.316 - info: Process item 121 of 472, event: https://www.oddsportal.com/soccer/england/championship/coventry-norwich-0lKxaGfJ/
2021-04-06 00:24:57.996 - info: Process item 122 of 472, event: https://www.oddsportal.com/soccer/england/championship/millwall-birmingham-l4DKNaXJ/
2021-04-06 00:25:02.314 - info: Process item 123 of 472, event: https://www.oddsportal.com/soccer/england/championship/qpr-brentford-SfCOMJnQ/
2021-04-06 00:25:06.886 - info: Process item 124 of 472, event: https://www.oddsportal.com/soccer/england/championship/swansea-nottingham-be4s9FzH/
2021-04-06 00:25:11.322 - info: Process item 125 of 472, event: https://www.oddsportal.com/soccer/england/championship/luton-cardiff-K45wAeLA/
2021-04-06 00:25:15.960 - info: Process item 126 of 472, event: https://www.oddsportal.com/soccer/england/championship/bristol-city-reading-ljYo90IQ/
2021-04-06 00:25:21.427 - info: Process item 127 of 472, event: https://www.oddsportal.com/soccer/england/championship/middlesbrough-huddersfield-jaKD4KQs/
2021-04-06 00:25:26.014 - info: Process item 128 of 472, event: https://www.oddsportal.com/soccer/england/championship/wycombe-derby-nRDM2bef/
2021-04-06 00:25:30.373 - info: Process item 129 of 472, event: https://www.oddsportal.com/soccer/england/championship/preston-watford-8zFI3vtl/
2021-04-06 00:25:36.691 - info: Process item 130 of 472, event: https://www.oddsportal.com/soccer/england/championship/stoke-city-sheffield-wed-tlDQ1IA0/
2021-04-06 00:25:41.583 - info: Process item 131 of 472, event: https://www.oddsportal.com/soccer/england/championship/brentford-barnsley-Io0zi1dr/
2021-04-06 00:25:46.145 - info: Process item 132 of 472, event: https://www.oddsportal.com/soccer/england/championship/birmingham-luton-MFE4dNYK/
2021-04-06 00:25:50.904 - info: Process item 133 of 472, event: https://www.oddsportal.com/soccer/england/championship/cardiff-coventry-Cv2VBHjb/
2021-04-06 00:25:55.446 - info: Process item 134 of 472, event: https://www.oddsportal.com/soccer/england/championship/derby-middlesbrough-Wl4vjLBl/
2021-04-06 00:26:00.064 - info: Process item 135 of 472, event: https://www.oddsportal.com/soccer/england/championship/huddersfield-wycombe-EDgqkuRf/
2021-04-06 00:26:04.480 - info: Process item 136 of 472, event: https://www.oddsportal.com/soccer/england/championship/norwich-stoke-city-h4hmlat1/
2021-04-06 00:26:09.021 - info: Process item 137 of 472, event: https://www.oddsportal.com/soccer/england/championship/reading-millwall-vLjenwBD/
2021-04-06 00:26:13.585 - info: Process item 138 of 472, event: https://www.oddsportal.com/soccer/england/championship/watford-bristol-city-fTYsAt3K/
2021-04-06 00:26:18.747 - info: Process item 139 of 472, event: https://www.oddsportal.com/soccer/england/championship/nottingham-bournemouth-0UiimJe7/
2021-04-06 00:26:23.321 - info: Process item 140 of 472, event: https://www.oddsportal.com/soccer/england/championship/blackburn-preston-06D8eslR/
2021-04-06 00:26:27.944 - info: Process item 141 of 472, event: https://www.oddsportal.com/soccer/england/championship/reading-brentford-xh6m6w1g/
2021-04-06 00:26:32.516 - info: Process item 142 of 472, event: https://www.oddsportal.com/soccer/england/championship/rotherham-cardiff-Is8m10xt/
